id,answer_format,is_mcq,primary_category,category_tag_parse_ok,category_tag_source,statistics_probability,calculus,geometry_trig,linear_algebra,discrete_algorithm,arithmetic_algebra,applied_word_problem,general_math
346,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
347,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
348,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
349,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
350,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
351,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
352,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
353,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
354,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
355,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
356,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
357,mcq,True,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
358,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
359,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
360,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
361,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
362,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
363,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
364,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
365,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
366,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
367,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
368,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
369,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
370,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
371,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
372,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
373,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
374,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
375,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
376,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
377,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
378,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
379,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
380,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
381,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
382,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
383,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
384,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
385,mcq,True,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
386,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
387,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
388,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
389,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
390,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
391,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
392,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
393,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
394,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
395,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
396,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
397,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
398,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
399,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
400,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
401,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
402,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
403,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
404,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
405,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
406,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
407,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
408,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
409,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
410,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
411,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
412,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
413,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
414,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
415,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
416,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
417,mcq,True,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
418,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
419,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
420,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
421,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
422,free_form,False,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
423,mcq,True,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
424,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
425,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
426,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
427,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
428,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
429,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
430,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
431,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
432,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
433,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
434,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
435,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
436,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
437,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
438,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
439,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
440,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
441,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
442,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
443,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
444,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
445,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
446,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
447,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
448,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
449,mcq,True,general_math,True,qwen_json,0,0,0,0,0,0,0,1
450,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
451,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
452,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
453,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
454,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
455,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
456,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
457,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
458,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
459,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
460,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
461,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
462,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
463,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
464,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
465,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
466,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
467,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
468,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
469,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
470,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
471,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
472,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
473,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
474,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
475,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
476,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
477,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
478,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
479,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
480,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
481,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
482,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
483,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
484,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
485,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
486,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
487,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
488,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
489,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
490,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
491,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
492,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
493,mcq,True,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
494,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
495,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
496,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
497,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
498,free_form,False,calculus,True,qwen_json,0,1,0,0,0,0,0,0
499,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
500,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
501,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
502,free_form,False,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
503,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
504,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
505,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
506,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
507,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
508,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
509,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
510,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
511,mcq,True,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
512,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
513,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
514,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
515,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
516,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
517,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
518,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
519,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
520,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
521,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
522,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
523,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
524,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
525,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
526,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
527,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
528,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
529,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
530,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
531,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
532,mcq,True,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
533,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
534,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
535,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
536,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
537,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
538,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
539,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
540,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
541,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
542,mcq,True,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
543,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
544,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
545,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
546,free_form,False,calculus,True,qwen_json,0,1,0,0,0,0,0,0
547,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
548,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
549,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
550,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
551,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
552,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
553,mcq,True,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
554,mcq,True,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
555,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
556,free_form,False,calculus,True,qwen_json,0,1,0,0,0,0,0,0
557,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
558,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
559,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
560,mcq,True,general_math,True,qwen_json,0,0,0,0,0,0,0,1
561,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
562,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
563,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
564,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
565,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
566,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
567,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
568,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
569,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
570,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
571,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
572,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
573,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
574,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
575,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
576,mcq,True,arithmetic_algebra,True,rule_override_general_math,0,0,0,0,0,1,0,0
577,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
578,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
579,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
580,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
581,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
582,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
583,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
584,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
585,free_form,False,geometry_trig,True,rule_override_general_math,0,0,1,0,0,0,0,0
586,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
587,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
588,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
589,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
590,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
591,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
592,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
593,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
594,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
595,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
596,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
597,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
598,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
599,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
600,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
601,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
602,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
603,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
604,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
605,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
606,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
607,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
608,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
609,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
610,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
611,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
612,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
613,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
614,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
615,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
616,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
617,mcq,True,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
618,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
619,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
620,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
621,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
622,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
623,mcq,True,general_math,True,qwen_json,0,0,0,0,0,0,0,1
624,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
625,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
626,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
627,free_form,False,calculus,True,qwen_json,0,1,0,0,0,0,0,0
628,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
629,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
630,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
631,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
632,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
633,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
634,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
635,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
636,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
637,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
638,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
639,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
640,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
641,free_form,False,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
642,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
643,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
644,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
645,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
646,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
647,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
648,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
649,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
650,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
651,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
652,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
653,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
654,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
655,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
656,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
657,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
658,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
659,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
660,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
661,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
662,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
663,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
664,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
665,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
666,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
667,mcq,True,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
668,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
669,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
670,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
671,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
672,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
673,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
674,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
675,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
676,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
677,mcq,True,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
678,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
679,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
680,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
681,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
682,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
683,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
684,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
685,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
686,mcq,True,discrete_algorithm,True,rule_override_general_math,0,0,0,0,1,0,0,0
687,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
688,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
689,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
690,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
691,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
692,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
693,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
