id,answer_format,is_mcq,primary_category,category_tag_parse_ok,category_tag_source,statistics_probability,calculus,geometry_trig,linear_algebra,discrete_algorithm,arithmetic_algebra,applied_word_problem,general_math
345,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
346,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
347,mcq,True,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
348,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
349,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
350,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
351,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
352,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
353,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
354,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
355,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
356,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
357,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
358,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
359,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
360,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
361,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
362,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
363,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
364,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
365,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
366,mcq,True,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
367,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
368,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
369,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
370,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
371,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
372,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
373,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
374,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
375,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
376,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
377,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
378,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
379,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
380,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
381,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
382,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
383,free_form,False,discrete_algorithm,True,rule_override_general_math,0,0,0,0,1,0,0,0
384,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
385,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
386,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
387,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
388,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
389,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
390,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
391,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
392,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
393,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
394,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
395,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
396,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
397,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
398,mcq,True,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
399,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
400,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
401,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
402,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
403,mcq,True,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
404,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
405,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
406,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
407,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
408,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
409,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
410,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
411,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
412,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
413,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
414,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
415,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
416,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
417,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
418,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
419,free_form,False,discrete_algorithm,True,rule_override_general_math,0,0,0,0,1,0,0,0
420,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
421,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
422,free_form,False,general_math,True,qwen_json,0,0,0,0,0,0,0,1
423,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
424,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
425,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
426,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
427,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
428,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
429,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
430,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
431,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
432,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
433,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
434,mcq,True,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
435,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
436,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
437,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
438,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
439,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
440,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
441,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
442,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
443,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
444,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
445,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
446,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
447,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
448,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
449,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
450,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
451,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
452,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
453,free_form,False,general_math,True,qwen_json,0,0,0,0,0,0,0,1
454,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
455,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
456,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
457,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
458,free_form,False,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
459,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
460,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
461,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
462,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
463,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
464,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
465,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
466,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
467,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
468,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
469,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
470,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
471,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
472,mcq,True,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
473,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
474,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
475,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
476,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
477,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
478,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
479,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
480,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
481,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
482,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
483,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
484,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
485,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
486,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
487,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
488,free_form,False,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
489,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
490,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
491,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
492,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
493,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
494,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
495,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
496,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
497,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
498,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
499,free_form,False,calculus,True,qwen_json,0,1,0,0,0,0,0,0
500,mcq,True,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
501,mcq,True,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
502,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
503,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
504,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
505,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
506,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
507,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
508,free_form,False,linear_algebra,True,rule_override_general_math,0,0,0,1,0,0,0,0
509,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
510,free_form,False,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
511,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
512,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
513,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
514,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
515,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
516,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
517,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
518,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
519,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
520,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
521,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
522,free_form,False,calculus,True,qwen_json,0,1,0,0,0,0,0,0
523,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
524,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
525,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
526,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
527,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
528,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
529,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
530,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
531,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
532,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
533,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
534,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
535,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
536,mcq,True,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
537,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
538,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
539,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
540,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
541,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
542,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
543,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
544,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
545,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
546,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
547,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
548,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
549,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
550,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
551,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
552,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
553,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
554,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
555,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
556,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
557,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
558,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
559,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
560,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
561,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
562,mcq,True,arithmetic_algebra,True,rule_override_general_math,0,0,0,0,0,1,0,0
563,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
564,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
565,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
566,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
567,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
568,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
569,mcq,True,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
570,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
571,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
572,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
573,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
574,mcq,True,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
575,mcq,True,statistics_probability,True,rule_override_general_math,1,0,0,0,0,0,0,0
576,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
577,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
578,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
579,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
580,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
581,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
582,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
583,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
584,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
585,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
586,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
587,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
588,mcq,True,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
589,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
590,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
591,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
592,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
593,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
594,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
595,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
596,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
597,mcq,True,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
598,mcq,True,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
599,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
600,mcq,True,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
601,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
602,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
603,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
604,mcq,True,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
605,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
606,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
607,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
608,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
609,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
610,free_form,False,calculus,True,qwen_json,0,1,0,0,0,0,0,0
611,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
612,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
613,mcq,True,linear_algebra,True,qwen_json,0,0,0,1,0,0,0,0
614,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
615,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
616,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
617,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
618,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
619,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
620,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
621,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
622,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
623,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
624,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
625,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
626,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
627,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
628,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
629,free_form,False,applied_word_problem,True,rule_override_general_math,0,0,0,0,0,0,1,0
630,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
631,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
632,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
633,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
634,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
635,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
636,free_form,False,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
637,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
638,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
639,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
640,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
641,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
642,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
643,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
644,mcq,True,discrete_algorithm,True,rule_override_general_math,0,0,0,0,1,0,0,0
645,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
646,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
647,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
648,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
649,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
650,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
651,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
652,free_form,False,applied_word_problem,True,rule_override_general_math,0,0,0,0,0,0,1,0
653,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
654,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
655,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
656,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
657,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
658,mcq,True,calculus,True,rule_override_general_math,0,1,0,0,0,0,0,0
659,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
660,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
661,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
662,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
663,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
664,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
665,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
666,free_form,False,calculus,True,qwen_json,0,1,0,0,0,0,0,0
667,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
668,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
669,mcq,True,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
670,mcq,True,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
671,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
672,mcq,True,calculus,True,qwen_json,0,1,0,0,0,0,0,0
673,free_form,False,discrete_algorithm,True,qwen_json,0,0,0,0,1,0,0,0
674,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
675,mcq,True,geometry_trig,True,rule_override_general_math,0,0,1,0,0,0,0,0
676,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
677,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
678,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
679,free_form,False,geometry_trig,True,qwen_json,0,0,1,0,0,0,0,0
680,free_form,False,calculus,True,qwen_json,0,1,0,0,0,0,0,0
681,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
682,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
683,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
684,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
685,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
686,mcq,True,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
687,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
688,free_form,False,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
689,free_form,False,applied_word_problem,True,qwen_json,0,0,0,0,0,0,1,0
690,mcq,True,arithmetic_algebra,True,qwen_json,0,0,0,0,0,1,0,0
691,free_form,False,statistics_probability,True,qwen_json,1,0,0,0,0,0,0,0
